0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;5;0;0;32.3;0;0;0;0.3;0;0;0.6;0;0;10.2;1.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.7;18.3;0.2;15;14.5;0;3.1;0.4;0;0;0;0;3.2;0;10.7;2;1.9;1.3;23.5;4.4;0;0;0;0;0;0;0;0;1.3;0.1;11;0;9.6;0;0;0;0;0;12.6;19.4;0.9;1.5;3.1;5.3;11.6;11.4;0;1.5;0.2;7.7;4.9;0;0.6;4;18.2;1.1;0.3;4.1;16.1;11.9;19.1;0;0;1.5;0;0;0;1.4;0.6;0;10.8;0;0;0;18.7;0;0;2.3;12.9;0;15.9;0;0;0;5.6;4.2;0;0;0.7;0;0.4;0;0;3;35.9;1.1;19.1;14.5;1.7;70.8;68;15.7;18.2;11.9;35.4;7.8;0.1;0;4.9;1.8;0;11.9;3.6;9.1;0;0;9.3;16.6;0.1;3;1.1;1.3;3.5;0;16.6;0;0.1;0.7;0;0;0.2;1.4;0;0;0.1;0;4.1;1;4.1;0.4;0.3;2.2;0;0;0;0;15.4;0;0;5.5;0;33.4;0;0;0.4;3.2;0.1;20.5;0.5;4.1;0.6;0;0;0;8.5;0.2;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0.8;1;2.2;0;0;0;0;0;0;0;0;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.6;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;3.7;0;3.5;0;0;0;0;0;0;0;0;0;4.2;0;7.7;0;0;0;0;1;0;0;0;0;0;21;5.6;0;0;7.1;0.4;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;25.1;9.6;0.9;23.1;27.2;0.1;0;0;0;0;0;0;6.5;0.2;3.9;7.1;0;2.3;22.6;1;0;0;0;0;0;0;0;0;0;0;17.3;0;4.9;0;0;0;0;8;28.6;0.9;15.3;0.7;0;30.5;104.9;0;0;46.7;21.2;26.8;0.4;0;0;3.3;0.4;0;7.6;4.5;4.1;87.2;51.3;0;0;8.9;0;2;0.4;1.8;0.2;1.8;9.7;0;0.3;20.7;3.8;0;0;0.5;28.8;0;92.2;0;0;0;10.4;12.7;0;0;0;0;0;0;0;43.1;29.6;0;17.7;3.8;46.3;31.4;36.6;29.6;6.3;24;27.8;0.9;0;2.5;14.3;0;0.4;2.7;4.7;0.5;0;0;29.3;1.8;0;8.8;1.1;22.9;3;0;48.5;0;0;0;0;0;0;0.9;0;0;0;22.5;0;0;0;74.7;72.3;0;1;0;0;0;0.9;0;0.3;0;0;0.2;0;0.1;8.3;2.2;0.3;0;0;0.1;0;0;0;86.9;6.3;0;0;0;0;0;0;0;17.6;0;0;0;0;0;0;0;0;0;0;0;0;0.1;54.1;0;0;0;0;0;0;0;0;22.7;20.8;0;0;0;0;0.3;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;2.6;1.2;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.6;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1;0;0;0;0;0;0;0;0;0;0.1;0;0;13.1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;6.9;6.6;0;8;34.5;0;0;0.1;0;0;0;0;0;0;4.1;0.2;0;1.1;12;11.1;0;0;0;0;0;0;0;0;0;0;7.1;1.6;0;0;0;2.1;7.4;56.3;1.6;0.1;8.4;0;0;0;142.5;0;0;5.1;1.1;3.9;0;0.3;0;13.6;11.1;0;0;0;24;12.2;49.8;0;0;12.5;0;0;0;0;8.4;23;18.6;0;0;24;2.8;0;0;8.7;0;0;40.6;0;0;0;4.1;7.6;0;0;0;0;0;0;0.2;4.4;1.8;0;16.5;6.6;39.9;48.8;22.6;37.2;28.7;6.9;14.6;0.1;0;29.2;2.3;0;0;21;0.1;0;0;0;15;11.8;0.2;0;3.6;41.6;1.3;0;62.2;0;0;0;0;0;0;0;0;0;0;4.1;0.5;6.1;38.6;2.9;17.8;0.5;0.1;0;0;0;0.1;0;7.9;0;7.7;2.2;0;0;24.4;7.8;0.7;0;0;0.1;0;0;0;0;9.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;14.4;0;0;0;0;0;0;0;2.9;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.6;1.9;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;0;0;0;0;0;0;0;0;0;0;0;4;0;0.8;4.1;0;0;0;0;0;0;0;0;0;0.7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.6;3.9;1.1;9.5;16.6;0;0;0.2;0;0;0;0;1.5;0;6.2;0.4;0;0.9;3.9;8.1;0;0;0;0;0;0;0;0;3.8;0;14.5;0;0;0;0;5.2;2.8;31.8;0;0.2;0;2.9;0;3.2;101.9;3.2;20.8;7.5;5.5;10.7;0;0;0.9;11.2;5.7;0;0;0.5;0.4;16.6;65.7;0;0;0.3;0.3;0;0;0.2;0;16.9;50.2;0;0;0;37.3;0.1;9;2;0;0;12.8;0;0;0;3.6;19.7;0;0;0;47.9;0;0;0;1.1;8.7;6.4;3.7;12.9;10.7;10.4;19.6;24.1;23.8;7.1;13.6;8;0;8.7;1.1;1.2;0.4;6.1;2.1;0.3;0;0;28.5;1.3;5.3;0;2.4;31.4;11.1;0;26.3;0;0;0;0;0;0;0;0;0;0;0.2;3;2.5;13.8;11.3;6.4;2.9;0.5;0;2;1.1;2.8;0;0;0;6.8;0;0;0;4;0.5;3.6;0;0.1;8.5;0;0;0;0;18.7;2.4;0;0;0;0.1;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;3.5;1.6;5.6;0.3;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0.7;6.2;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.8;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.2;0;0;0.4;0;0;0;0;0;0;0;0;0;1.5;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.8;8.1;2;0;6;24.4;0;0;0.2;0;0;0;0;0;0;6.2;1.6;0;0.5;3.3;5.6;0;0;0;0;0;0;0;0;0;0;4.7;0;0;0;0;16.2;1.1;11.1;0.9;0.1;6.8;0.5;0;0.1;46.1;13.2;0.2;0;6.1;12.2;4;0;0;9.1;1.2;0;0;0;16.8;4.9;86.5;0;0.3;4.2;0.6;0;0;0;37.6;2.1;21.6;0;0;8.5;32.1;0;0.1;10.2;0;0;27.4;0;0;0;3.5;12.8;0;0;0;0;0;0;0;2;0.5;14.4;26;9.5;53.7;42.3;14.2;41.3;7.2;2.2;19.8;0;0;1.7;67.9;8.7;16.9;16.4;0;0;0;0;24.8;0;0;0.7;0.3;29.2;17.8;0;112.3;0;0;0;0;0;0;0;0;0;0;2.1;23.6;3.4;55.9;25.3;70.4;0.2;0.6;0;0;0;0.2;0;0;0;0;0;0;3.3;30.6;25.2;0.3;0;0.3;0;0;0;0;1.6;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.9;0;0;0;0;0;0;0;0.9;0.3;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;5.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0.3;0;0;7.2;0;0.5;5.4;0;0;0;0;0;0;0;0;0;1.4;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;1.1;1.3;0.6;0;18;17.3;0;0;0;0;0;0;0;0.6;0;7.4;1.9;0;0.5;1.4;15.4;0;0;0;0;0;0;0;0;33.5;3.8;45.2;1.1;0.4;0;0;0;24.5;17;1.7;25.4;0.2;4.3;0;0;35.8;0;0;4.3;15.9;5.3;5.5;0;0;0.5;0.1;0;0;0;10.8;5;107.9;0;7.2;2.1;0.1;0;0;0;45.6;0;23;0.3;0;4.1;14.6;0;0;21.7;0;0;2.5;0;0;0;4.1;12.8;2;0;0;0;0;0;0;2.5;1.5;10.6;6.7;20.7;23.3;92;4.7;43.1;3.3;0.5;2.1;0;0;2.2;19.7;0.4;18;2.1;0.1;0;0;0;26.4;0;5.7;0;0;4.4;2.7;0;56.7;0;0;0;0;0;0;1.4;0;0;0;0;25.8;2.5;4.2;32;31.8;0;0.2;0;0;0;3.9;0;0;0;0;0;0;9.3;32.1;23;0.1;0;0;0;0;0;0;0;25.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.3;0;0;0;0;0;0;0;0;60;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0
0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0.1;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;3.9;0;0.3;0;0;0;0;0;0;0;0;0;0;3.3;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.4;0;0.4;21.8;10.3;0.1;0;0;0;0;0;0;8.3;0;41.6;2.9;10.2;0.4;10;11.1;0;0;0;0;0;0;0;0;57.9;0;0.7;19;0;0;0;0;5.6;24.8;2.3;20;2.3;1.1;0;0;75.6;0;0;0;2.9;30.6;15.7;0;0;0.2;2.7;0;0;0;9;24.7;38.1;2;14.8;0;1.3;0;0;0;25.7;0;28.9;0;0;0;40.8;0;0.5;0.6;0;0.8;14.1;0.2;0;1.2;12.9;16.6;0;0;0;0;0;0;0;15.4;0;10.2;38.9;26.9;38.7;31.1;3.6;111.8;18.6;14.3;11.8;1.4;0;16.6;11;0.1;0.6;0;1.1;0;0;0;30.3;0;0.2;0;1.7;25.5;10.9;0;9.9;0;0;0;0;0;0.1;3;0;0;16.4;1.6;19.7;3.9;33.6;3.2;49.5;0.9;0.2;0;6.2;0;10.2;10.9;0;0;0.3;7.5;0;14;47.7;34.3;1.4;0;0.8;0;0;0;0;0;19.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4;0;0;0;0;0;0;0;0;9.6;0;0;0;0;0;6.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0.5;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.4;6.4;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9;0;0;0.5;0;0;0;0;0;0;0;0;0.7;0;0;0;0;0;0;0;0;0;0.2;0;0;2.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.1;4;0;4.4;9.9;9.2;0;0;0.1;0;0;0;0;4.7;0;1;7.9;2.4;0;5;2.1;1.4;0;0;0;0;0;0;0;72.8;18;32.9;0;4.1;0;0;0;24.2;19.7;8.9;3.9;4.6;20.9;0;0;17.5;0;0;25.5;1.7;20.3;3.6;0;0;6.3;0.3;0;0;0;2.2;20.6;42.6;0;8.8;1.7;0;0;0;0;28.4;0;16.5;0;0;0;0.8;0;0;0;0;2.9;9.8;0;0;1.7;16.2;20.4;0;0;0;0;0;0;0;5.5;0;0;30.8;13.6;17.3;1.3;7.6;16.2;8.8;1.3;6.1;0;0;0.7;12.2;1.3;6.4;2.5;1.1;0;0;0;13.7;0;0.5;0;11.5;31.5;12.1;0;7.8;0.1;0;0;0;0;0;6.1;0.9;0;0;3.3;20;0;1.3;17.8;93.4;0.2;1.2;0;9.8;0.1;3.1;30.7;0;0;0;0;0.2;23.5;43.2;70.6;2.3;0;0;0;0;0;0;0;29.1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.6;0.8;0;0;0;0;0;0;1.1;3.7;0;0;0.6;1;0;26.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0
0;0;0.8;0;0;0;0;0;0;0;0.6;0;0;0;0;1.9;0;0.5;0;0.5;0;0;0;1.4;0;0;1.6;0;0;0;0;0;0;0;0.2;1;2.3;0.1;0;0;0;0;0;0;0;0.7;0.1;0;0;1.1;0;0;0;0.1;1.5;0.4;0;0;0;0;0.5;0;1.1;0;0;0;0;0.7;0;0;0.1;1.3;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0.7;0.2;1.1;7.8;0;0;0;0;0;0;0;0.1;1.4;0.3;0;0;0.3;0;0;2.2;0;0;0;0;0;0;0;0;3.8;0.7;1.7;0.6;0;8.4;22.7;0;0;0.4;0;0;0;0;3.4;0;17;0.3;0.8;0.8;2.6;0.9;0;0;0;0;0;0;0;0;32.7;43.5;4.2;0.6;0;0;0;4.1;0;0;14.6;0.9;23.1;11;0;1.1;70.8;0;0;62.1;14.6;2;38.2;0;0.5;93.9;2.8;6.2;29;0;1.1;8.3;36;0;3.8;0.2;0;0;0;2.3;0;29.5;8.7;0.1;1.1;0.8;35.6;0;3.1;17.3;4;3.7;5.7;0;0;0;5.8;11.9;1.2;0;0;0;3.5;0;0;0;0;2.4;2.9;4.6;23.3;19.7;12.2;74.8;0.1;0.1;0.3;0;0;2;26.2;12.9;34.4;7.1;2.8;0;0;0;5.4;0;27;0;0.1;1.7;2.3;0;28.7;0.1;0;0;0;0;0;7.1;0;0;0.3;0.1;20.2;1.6;42.6;6.5;34;3.9;17.4;1.4;6;0;13;0.2;0;0;0;0;0.4;46.6;60.2;10.5;3.8;0;0;0;0;0;1.7;0;1.8;3.9;1.4;1;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0.9;0;0;0;0;0;0;6.5;12.1;0.1;0;0;0;0;8.1;0.2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.1;0.7;0;0;0.4;1.4;0;0
0.4;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;1.1;0.2;0;0;0;0.2;0;0;0.5;0;0;0.3;0;0;0;0;0;0;2.1;0.6;5.6;0;0;0;0;0;0;0;0;0;1.4;0.4;0.3;0.4;0.4;0;2.2;3.9;0.8;0.9;0;0;0;0;0;0;0;0.6;0;0.2;0;0;0;0;0;0.5;3.3;0;0;29.3;0;0;0;0;0;0;0;0;0;0;0;0.4;4.6;0.2;0;0;1.2;2.5;0;0;0;0;0.1;0.3;0.2;0.8;0;0;0;3.4;0;0;0;0;0;0;0;0;0;1.2;1.2;0.8;0;2;29;0.3;0;0;0;0;0;0;53;0;0;0.3;8.8;4.5;8.7;0.2;0.6;0;0;0;0;0;0;0;0.1;10.1;0.9;0;0.4;6.1;0;0;0;0;3.7;0;0;61.6;23.9;14;1.7;0;0;0.2;17.9;43.2;1.4;0;0.6;0;8.1;0;0;0;44.1;31.1;2;7.9;33.4;1.4;0.3;2.9;0.5;1;11.4;15.5;1.5;0;0;20.5;0;0;0;0;0;23.7;54.6;0;0;0.7;27;9.8;0.2;0;0;0;0;0;16.9;48.8;1.2;4.2;20.1;15.8;8;23.9;36;23.5;7.5;53.8;1.6;4.4;16.5;16.8;23;1.2;4.3;0.4;0.6;0;19;10.3;33;7.6;0;1.6;80;0.3;0;0;0.4;0;0;0;0;0;0;10.2;0.4;59.3;22.9;43.7;9.8;1.5;3.4;22.8;28;2.3;1.2;0.7;1.2;1.2;0.6;2.3;2.6;0.1;0.3;5.5;0;12.9;23.6;26.6;6.3;0;0;0;0;0;0;6;20.7;0.8;12;0;9.2;0;1.2;8.1;0.3;0;0;0;0;4.2;0;0;0;0;0;0;0;32;17.1;9.1;0;0;0;0;0;0;3;53.6;1.7;0;0;0;0;37.4;0.3;0;1.3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5.6;0.2;1;0.1;0;0.1;0;0
1.9;0;0.3;0.5;0;0;0;0;0;0;0;0;0;0;0;1.7;2;4.1;1.4;1.3;0.8;0;0.1;4.7;0;0;4.1;0;0;0;0;0;0;10.6;0.6;26;22.8;0;0;0;0;0;0;0;0;3.3;2.6;0.9;0;0.5;2.5;8;4.7;1.1;2.3;4.1;0;0;0;0;2.2;1.7;7.5;1.5;0.4;0.4;0.5;2.2;0;0.7;1.9;6.5;0;0;23.1;0;0;0;0;0;0;0;0;0;0;2.1;4.4;26;0.2;0;0;6.7;0.4;0;0;0;0;2.2;0.1;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0.6;10.3;6.9;9.5;6.8;12.1;0.8;0;0.1;0;0;0;0;1.2;8.2;0.1;0.2;53.2;11.6;38.6;9.4;5.8;0;0;0;0;0;0;0;0;65.4;8.4;2.6;7.8;3.7;0;0;0;2;42.3;0;0.6;15;0;59.7;17.3;0;0;0;51.5;44.4;15;0.4;12.4;7;19.2;0;8.4;1.3;9.5;81.5;0.1;2.3;0;0.6;9.2;9.8;7.8;2.9;8.6;11;2.8;5.4;0.3;22.4;7.6;0.1;1.6;0.9;0;1.9;57.3;0;0;0;64.1;8.1;0.2;0;0;19.8;0;0;0.3;56;0;0.6;5.3;4.6;35.5;53;36.6;23.6;20.2;50.1;48.9;12.2;18.8;15.5;38.8;0.3;0.1;0;10.7;0;5.5;0.7;7.7;0.5;0;2.3;4.5;16;0.1;0;37.6;0;0;0;0;0;0;38.2;10.3;0;12.4;10.3;10;5;1.4;57.3;54;19.8;3.8;0.5;5;0;6.5;0;13.8;4.4;0;35.4;0;31.6;83.6;100.1;2.9;0.1;3.8;3.8;0;0;0;2.2;10.3;3;5.3;3;0.7;0.1;0.2;7.4;2.4;0;0;0;0;1.5;5.6;0;0;0;0;0;0;6.9;6;0.2;0;0;0;0;0;0;4.5;46.8;27.6;0;0;0;0.5;11.7;2.3;0.4;5;0;0;2.8;0;0;0;0;0;0;0;0;0;0;0;1.1;1.5;2.2;1.3;1.3;1.2;0;0
0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4;18.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.2;0;0;0;0;0;0;0;0;0;19.1;0.3;0;0;8.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.9;0;4.4;6.3;11.3;37.8;20.7;0;0;0;0;0;0;0;0;0.3;1.5;4.2;0;0.7;10.5;1.1;0.1;0;0;0;0;0;0;0;0;0;2;0;0;0;0.8;0;0;12.6;14.5;7.8;7.5;0.2;0;14.5;2.6;0;0;2.1;30.6;33.3;15.6;1.7;17.6;6.3;70.1;0.3;60.5;2.2;37.9;51.6;0;8.3;1.7;18.2;0.2;3.2;0;16.4;21.8;20;58.6;1.6;0;0.4;38.2;0;2.3;2;10.2;4.9;3.7;0;0;0.1;21;7.8;7.3;0;0.6;1.8;0;0;11.3;67;0.1;0;23;19.8;17.1;11.8;10;36.3;123.3;35.7;85.8;14.7;9;12.4;11.5;0;4.1;1.6;0.8;0.2;7.4;0.2;11.4;2.1;0;7.2;19.5;5.5;10.9;1.7;4.3;0.7;0;0;0;0;0;1.2;0;6.6;5;0.3;4.2;3.1;16.8;6;22.8;0;0;0;0;1;3.7;0;0.2;2.5;0.2;0;0;3.6;10.7;32.4;4.1;0.8;1.7;3.3;0;0;0;0.3;4.4;0;0;0;0;0;0;0;5;0;0;0;0;1.4;0;0;0;0;0;0.2;0;0;4.6;0;0;0;0;0;0;0.2;7.5;35.7;0;0.3;0;0;0;12;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;0;0;0
0;0;0;0;0;0;0;0;0;0;0.2;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0.7;0.3;1.9;12.1;7.6;2.6;1.9;0.8;0.4;0.3;0;0;0;0;0;0;0.7;6.5;0;0;0;0;7.1;0;0;0;0;0;0;0;4.9;0;0;0.1;1.1;0;0;0;1.1;11.7;0;0;2.1;0;0.4;0.7;0.2;0;0;0;0;0.4;4.9;2.5;0;9.6;1.3;1.6;1.9;2.3;3.5;0.3;0;0;0;0;0.6;0.9;0.1;2.2;3.3;3.8;2.1;0;0;3.8;0;0.2;0;0;0;0;5.4;0.4;0;1.9;71.8;12.8;0;0.6;0.7;0;0;0;0;4.6;3;8.3;11;1.7;0.8;9.7;0.2;0;0;0;0;0;0;0;0;2.2;0;0.1;0;0.3;0;0;0;0;0.1;6.7;0;0;7.7;13.1;0;4.8;0;0;0;2.1;102.2;0;0;12.3;0;0;0;5.5;0;3.8;43;7.6;0;18.6;0.3;0;0;0;35.8;11.1;1.5;0;0;0;0.1;0;0;0.2;0;0;9.8;5;0;0;3.7;25.2;82.6;0;0;0;0;0;0;0;18.7;0;15.2;8.6;2.6;11;0.1;4.5;6;0;3;36.5;0;0.1;2.1;3.3;0;0;0.5;2.2;0;34;0;15.8;0;0;0;4.7;12.9;3.2;0;59.1;0;0;0;0;0;0;17.9;0;0;0;13.9;5.8;27.6;0;0;49.7;5.7;1.1;0.1;0;0.3;15.1;47.6;0.5;0;0;0;3.6;23.6;41.4;51.1;0;0;0;0;0;0;0;3.8;117.9;0;0;0;0.6;0;0;1.3;0.9;0;0;0;0;0;0;0;0;0;0;0;0;2;4.4;0;0;0;0;0;0;0;42.3;26.2;0.7;0;0;0;0.7;19.8;0.1;0;6.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;0.8;0;0.2;0.5;0.5;0;0
0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0.1;0;0;0.6;0;0;0;0;0;0;0;0;17;2.4;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;1.2;0;0;0;0;0;0;0;1.3;0;0;0;0.5;0;0;0;0;0.8;0;0;7;0;0;0;0;0;0;0;0;0;0.3;0.1;0;3;2.1;0.6;0;0;0;0.2;0;0;0;0.5;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.2;1.7;1.1;2.9;15;33.2;26.8;0;0;0.3;0;0;0;0;10.9;0;0;0.5;12.7;2.9;6;0.6;0;0;0;0;0;0;0;0;11.4;0;0.8;0;4.8;0;0;0;0;0;4.3;26.7;0.1;8.2;0;0.2;41.7;0;0;19.7;2.3;37.1;0.8;0;0;0;5.8;0;0;0;3.9;42.2;13.1;0;0;0;2.4;0;0;0;0.2;0.8;0;0;0;4.5;2.9;0;0;0;0;0;9.4;0;0;1.1;31.1;25.7;0;0;0;0;1.6;0;0;22.5;0;0;29.8;8.7;43.9;19.6;1.9;11.8;2.7;7.1;21.2;0;0;1.7;26.3;0.5;5.5;0;0.3;0;0;0;31.3;0;0;0.9;2;14;3.5;0;18.6;0;0;0;0;0;0;27.1;2.5;0;0.2;1.9;2.6;8.3;0.8;0;67.1;10.2;19.9;1.6;0;0;1.8;0;5.9;0.2;0;0;1.1;27.1;66.6;94;9.2;0;0;0;0;0;0;8.3;21.4;2.2;0;0.2;0;0;0;5.2;0.6;0;0;0;0;3.7;0;0;0;0;0;0;0;7.1;2.1;0.4;0;0;0;0;0;0;9.5;3.8;0;0;0;0;0;6.2;0;0;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.7;0;0;0;0;0.7;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;1.1;1.2;12.7;14.4;1.8;2.2;2.4;0;0;0;0;0;0;0.4;0;0.1;1.7;1;0;0.2;0;8.5;0;0;0;0;0;0;0;1.4;0;0;0.2;1;0;0;0.4;2.2;0;0;0;18.8;0;0;0.2;0;0;0;0;0;0;0.1;0.1;0;12.1;1.4;0.1;2.1;7.5;3.3;0;0;0;0;0;0;0.3;0;0.3;4.1;1.1;0;0;0;0.8;0;0.1;0;0;1.1;1;5.5;0.5;0;0.4;48.4;17.3;0;0;0.8;0;0;0;0;25;3.1;5;0.8;3.3;0.7;12.2;0;0;0;0;0;0;0;0;0;0.1;0;0;0;2.8;0;0;0;0;0;15.2;41;0;8.5;0.3;2.6;1.1;0;0;0;1.9;60.1;1.4;0;2.4;0;0.7;0;0;0;48.1;42;0;0;3.7;9;0;0;0.2;5.4;0.2;1;0;0;0;0;0.1;0;0;0;0;0;1.6;0;0;3;20.6;17.7;0.6;0;0;0;0;0;0;65.5;2;22.9;141.6;38.4;25.2;0.1;4;3.1;15.8;18;4;29.9;0;28.1;4.6;0.6;42.3;4.6;3.8;0;50.6;0;52.4;0;0;1.1;54.1;4.3;4.8;0;29.7;0;0;0;0;0;0;20.1;2;0;0;13.8;30.7;1.2;0;0;47.1;14.8;0;0;0.2;0.6;141.2;48.4;14.3;0;0;0;0;12.9;21.3;37.2;3.9;0;0.1;0;0;0;0;47.6;38.4;0;0;0;0;0;0;3;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;9.3;0.1;0;0;0;0;0;0;5.1;11.7;1.2;0;0;0;0.1;24;0;0;5.8;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;3.6;0.1;0.1;0;0;0;0;0
