,Date,y Muong Te,y Sin Ho,y Tam Duong,y Than Uyen,y Muong Lay(Lai Chau),y Tuan Giao,y Pha Din,y Dien Bien,y Phieng Lanh,y Son La,y Song Ma,y Co Noi,y Yen Chau,y Bac Yen,y Phu Yen,y Moc Chau,y_mean
2823,1987-09-24,0.3,4.2,6.0,0.1,0.4,0.2,0.6,0.0,0.0,2.1,0.0,0.1,0.9,0.0,9.8,0.5,1.575
2824,1987-09-25,18.4,19.5,2.4,15.1,2.3,1.5,1.3,0.3,1.1,1.3,0.0,13.9,7.6,10.8,3.8,11.0,6.893749999999999
2825,1987-09-26,0.2,3.1,0.0,0.0,0.0,0.0,0.4,3.6,0.0,1.0,0.2,0.0,0.6,3.0,0.0,0.5,0.7875
2826,1987-09-27,0.1,2.6,1.3,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.35625
2827,1987-09-28,2.3,3.2,0.0,0.0,0.0,0.0,2.2,1.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5875
2828,1987-09-29,2.1,6.3,63.7,2.2,18.4,0.0,11.1,0.0,0.0,0.5,0.0,0.7,0.0,0.1,0.0,21.0,7.8812500000000005
2829,1987-09-30,12.1,7.0,14.8,12.9,13.1,18.3,0.0,86.7,34.8,30.3,5.5,0.0,0.0,50.8,42.0,0.0,20.51875
2830,1987-10-01,0.1,5.9,0.0,0.3,0.0,0.0,3.2,0.0,0.5,25.7,0.0,0.0,0.0,0.1,0.0,0.3,2.25625
2831,1987-10-02,8.4,3.7,31.6,2.9,17.1,20.0,68.2,31.3,64.5,3.0,3.8,0.0,0.0,0.0,1.3,0.0,15.987500000000002
2832,1987-10-03,10.8,0.0,2.8,1.6,0.0,0.0,0.0,1.9,0.0,0.0,18.7,6.9,3.7,2.4,4.0,1.0,3.3625
2833,1987-10-04,3.3,1.6,16.8,0.1,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,9.1,2.0812500000000003
2834,1987-10-05,4.5,0.3,7.2,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6,1.3687500000000001
2835,1987-10-06,0.0,1.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.65
2836,1987-10-07,13.3,34.7,20.7,0.7,2.9,10.6,16.2,0.0,4.4,0.0,3.0,0.0,0.0,12.9,13.6,1.3,8.393750000000002
2837,1987-10-08,0.0,11.3,10.4,4.8,0.6,0.9,5.7,2.6,4.7,0.1,0.5,0.3,5.9,37.7,60.7,15.2,10.087499999999999
2838,1987-10-09,15.5,20.4,36.7,33.5,66.4,41.7,14.8,19.3,79.2,11.2,0.2,0.4,6.9,0.2,4.5,0.9,21.987499999999994
2839,1987-10-10,4.1,1.1,2.2,4.4,11.8,0.0,0.0,0.2,1.6,1.4,12.0,25.5,8.7,26.5,1.8,1.2,6.40625
2840,1987-10-11,0.0,2.8,3.1,2.4,34.6,0.5,0.4,0.3,2.3,0.1,0.0,3.3,0.7,1.1,0.0,0.0,3.225
2841,1987-10-12,0.0,4.9,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.9,1.0,0.0,0.2,0.0,0.0,0.0,0.45625000000000004
2842,1987-10-13,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.4,6.0,0.0,0.0,0.0,0.0,0.0,0.475
2843,1987-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.2625
2844,1987-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,10.8,1.2125
2845,1987-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.00625
2846,1987-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625
2847,1987-10-18,0.0,0.0,0.0,0.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.10624999999999998
2848,1987-10-19,0.0,0.0,3.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.8,55.8,4.199999999999999
2849,1987-10-20,0.5,1.2,0.0,0.0,0.5,1.2,0.1,1.8,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.2,0.41875000000000007
2850,1987-10-21,7.6,0.0,0.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,1.5499999999999998
2851,1987-10-22,3.7,3.1,0.8,5.0,3.4,5.4,7.8,0.0,0.2,0.0,0.0,0.0,83.7,16.1,22.8,17.8,10.6125
2852,1987-10-23,14.9,3.9,1.0,0.2,0.0,1.3,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,1.4375
2853,1987-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.05
2854,1987-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625
2855,1987-10-26,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0125
2856,1987-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625
2857,1987-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,1987-10-29,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
2859,1987-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625
2860,1987-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2861,1987-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625
2862,1987-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.2,0.1,0.08125
2863,1987-11-03,48.0,54.5,53.2,9.0,27.2,7.0,5.4,11.6,5.5,0.4,0.2,1.0,0.7,5.2,6.4,4.4,14.981249999999998
2864,1987-11-04,0.0,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.4,0.1
2865,1987-11-05,0.1,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,2.5,0.22499999999999998
2866,1987-11-06,40.8,23.0,22.8,0.4,11.4,0.8,3.2,8.1,0.2,0.7,3.5,0.0,0.0,2.0,0.3,0.1,7.33125
2867,1987-11-07,0.0,4.3,1.1,5.0,5.6,21.7,23.8,34.4,9.3,33.1,0.3,8.8,0.0,5.9,2.0,2.5,9.862500000000002
2868,1987-11-08,1.9,5.0,5.7,7.2,5.0,12.1,13.2,13.5,10.2,21.0,18.7,26.6,25.7,30.1,20.0,21.2,14.818749999999998
2869,1987-11-09,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.018750000000000003
2870,1987-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.3,0.0,0.0,0.3,0.10625000000000001
2871,1987-11-11,1.5,0.8,0.1,1.3,0.0,0.0,0.2,0.0,0.2,1.2,2.0,3.7,5.2,5.8,1.8,0.2,1.5
2872,1987-11-12,0.0,0.0,0.6,0.1,0.5,2.1,4.7,0.0,0.0,4.3,17.0,6.4,3.3,2.9,0.0,0.0,2.61875
2873,1987-11-13,14.8,37.0,28.0,0.0,0.3,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,5.1187499999999995
2874,1987-11-14,24.1,26.1,29.5,6.7,3.1,4.0,8.0,2.5,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,6.51875
2875,1987-11-15,10.3,0.7,1.4,9.8,4.2,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28125
2876,1987-11-16,46.9,7.9,14.0,5.5,6.0,3.4,7.8,14.4,4.1,4.9,3.6,16.7,0.7,2.6,0.0,0.0,8.656249999999998
2877,1987-11-17,0.4,3.6,1.4,5.3,5.6,7.5,5.2,1.1,30.5,8.6,0.0,5.1,4.3,29.6,25.8,11.9,9.11875
2878,1987-11-18,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.05625
2879,1987-11-19,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01875
2880,1987-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625
2881,1987-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,1987-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,1987-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0125
2884,1987-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2885,1987-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,1987-11-26,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.018750000000000003
2887,1987-11-27,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13125
2888,1987-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2889,1987-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890,1987-11-30,0.0,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0625
2891,1987-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2892,1987-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893,1987-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2894,1987-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2895,1987-12-05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04375
2896,1987-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2897,1987-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2898,1987-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,1987-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,1987-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2901,1987-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2902,1987-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2903,1987-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2904,1987-12-14,1.5,4.9,1.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.0,0.70625
2905,1987-12-15,4.9,3.3,2.6,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7249999999999999
2906,1987-12-16,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999
2907,1987-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2908,1987-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2909,1987-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2910,1987-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,1987-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2912,1987-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2913,1987-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2914,1987-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,1987-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2916,1987-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2917,1987-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625
2918,1987-12-28,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.018750000000000003
2919,1987-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.025
2920,1987-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2921,1987-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2922,1988-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2923,1988-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0125
2924,1988-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,1988-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625
2926,1988-01-05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.7,0.7,1.0,6.0,6.1,0.9625
2927,1988-01-06,0.1,0.6,0.6,2.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.6,0.8,0.43124999999999997
2928,1988-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2929,1988-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0125
2930,1988-01-09,1.3,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11875000000000002
2931,1988-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2932,1988-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625
2933,1988-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.09375
2934,1988-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2935,1988-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2936,1988-01-15,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.03125
2937,1988-01-16,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
2938,1988-01-17,0.7,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.26875000000000004
2939,1988-01-18,1.5,0.9,0.7,20.0,18.5,14.0,13.5,2.7,14.4,2.5,0.0,0.0,0.0,1.9,3.1,2.2,5.99375
2940,1988-01-19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125
2941,1988-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2942,1988-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2943,1988-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2944,1988-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625
2945,1988-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625
2946,1988-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625
2947,1988-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2948,1988-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0125
2949,1988-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.00625
2950,1988-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0125
2951,1988-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0125
2952,1988-01-31,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,11.4,6.8,1.7,1.0,2.9,0.0,1.5125
2953,1988-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.049999999999999996
2954,1988-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0125
2955,1988-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.00625
2956,1988-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.025
2957,1988-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2958,1988-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2959,1988-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2960,1988-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2961,1988-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.025
2962,1988-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01875
2963,1988-02-11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.05
2964,1988-02-12,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.05
2965,1988-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625
2966,1988-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0125
2967,1988-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0625
2968,1988-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0125
2969,1988-02-17,8.2,6.1,7.4,0.2,14.5,4.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,1.4,2.7375
2970,1988-02-18,8.7,31.2,22.3,30.4,47.2,34.1,24.1,45.0,33.7,12.0,0.2,3.5,3.0,7.7,2.2,0.4,19.106249999999996
2971,1988-02-19,6.0,30.2,31.8,29.8,43.0,30.7,9.5,45.3,35.2,14.9,18.5,18.8,17.2,13.7,11.3,12.2,23.006249999999998
2972,1988-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.01875
2973,1988-02-21,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.3,0.0,0.0,0.0,0.6,0.1
2974,1988-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03125
2975,1988-02-23,0.5,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18125
2976,1988-02-24,8.0,1.9,1.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125
2977,1988-02-25,3.6,9.0,14.9,13.6,2.5,0.2,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00625
2978,1988-02-26,2.0,0.0,0.0,7.6,0.4,3.1,5.0,12.4,0.3,2.4,0.0,2.4,3.2,3.6,1.1,2.4,2.8687500000000004
2979,1988-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0125
2980,1988-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2981,1988-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.10625
2982,1988-03-01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.018750000000000003
2983,1988-03-02,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.75
2984,1988-03-03,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.05
2985,1988-03-04,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.04375
2986,1988-03-05,0.0,2.4,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.9,0.26875
2987,1988-03-06,0.0,0.0,2.8,0.6,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.30624999999999997
2988,1988-03-07,4.9,0.0,13.3,3.7,7.3,6.9,2.3,0.0,1.4,1.2,1.6,1.8,0.7,1.3,0.5,1.3,3.0124999999999997
2989,1988-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125
2990,1988-03-09,0.0,0.0,0.4,0.4,0.0,1.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.17500000000000002
2991,1988-03-10,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125
2992,1988-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2993,1988-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2994,1988-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,1988-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996,1988-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
