1.7009562473404847	2.777272727
1.6501962958081764	0.4909090909
1.4580919305417694	0.07272727273
1.3553765846443335	0.01818181818
1.5176676035068621	0.3772727273
1.5155664879973503	0.08636363636
2.4354643988322975	0.2181818182
2.3218209408892143	0.9409090909
2.3968770488780344	8.481818182
2.4112511143854176	9.168181818
2.3860312450868517	1.913636364
2.329743956014161	18.54090909
2.2640422375207323	5.531818182
2.340021212718855	2.354545455
2.405437671097496	0.05909090909
2.3380195999964184	1.154545455
2.104890207431201	3.6
2.035129451731311	2.340909091
2.08016559704734	0.09545454545
2.2807429206046526	0.01363636364
2.4799193125705683	0.1727272727
2.553184370392037	0.1409090909
2.52666983735116	0.04545454545
2.3019029070640054	0.0
2.222415683458131	0.004545454545
2.403620124437269	0.004545454545
2.3506891517546715	0.0
2.311221216228673	0.004545454545
1.9779939930090196	0.004545454545
2.0348608223939664	0.004545454545
2.3039307344017335	0.0
2.224200814196223	0.2590909091
2.1203824813134475	0.08181818182
2.0236186987199862	0.05909090909
2.0480569214787243	0.04090909091
2.1511029097819367	0.05909090909
2.126119535776164	0.5181818182
2.0890441771813077	0.0
2.053297025761233	0.02272727273
1.9504968347110787	1.631818182
1.964058247144418	5.259090909
1.9124337770626498	2.168181818
2.088604448150608	2.740909091
2.333333385166042	0.009090909091
2.356253979013697	0.8545454545
2.4411101249578686	0.01363636364
2.4785262735515174	0.0
2.3177139844935093	0.0
2.16318220987975	0.1454545455
2.096516470049787	0.3181818182
2.0811180614029396	0.3545454545
2.060416126017233	0.3409090909
2.0054280107281937	0.3318181818
2.2200997772297777	0.5318181818
2.3504535020946298	0.1136363636
2.457512299680564	0.3454545455
2.3320700098355305	0.02727272727
2.267148528494011	0.1590909091
2.3061553122929417	0.4818181818
2.343611769381071	0.08181818182
2.213975422966944	0.01818181818
2.2845364291271917	0.2045454545
2.3328192404532233	0.25
2.4653702010836565	0.1
2.532479334352909	0.1363636364
2.5853404013947285	0.04545454545
2.6702453121608944	0.1363636364
2.575546846623804	0.3045454545
2.635268250299712	0.4772727273
2.57076394778219	29.2
2.408393439441035	0.7363636364
2.418177974129278	0.03181818182
2.308959430496406	0.5727272727
2.222415683458131	0.1136363636
2.1147852381322867	0.4863636364
2.113784008954693	1.072727273
2.250228826527492	0.6954545455
2.4515584813559186	0.5590909091
2.4966859550090934	1.05
2.6785003790795363	6.586363636
2.9212415153741387	0.1363636364
3.194073788431437	0.2363636364
